"incident_id","subject_name","claimant_name","gender","date_of_disappearance","location_last_seen","relation_to_missing_person","contact_email","phone_number","claim_submission_date","claim_description","status","created_at","load_date","source_system","record_type","original_table","has_match","match_type","similarity_score","matched_subject_name","field_report_name","report_phone","report_contact_details","report_location","report_description","anonymised_description","raw_text"
"7c226735-ca95-4c2e-a5df-39cb80624277","Amina Jalali","Layla Williams","FEMALE",2021-10-13,"Kirkuk, Iraq","aunt",NA,"+18866905946",2025-02-14,"We lost contact with Amina Jalali in Kirkuk, Iraq. I fear she may have been detained or worse.","detained",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",83.3333333333333,"Nadia Jalali","field_report_28.pdf","+18866905946","null","Tehran","Nadia Jalali was taken by armed groups around Tehran, Iran. No news has come since then.","[PERSON] was taken by armed groups around [LOC], [LOC]. No news has come since then.","## FIELD REPORT

Report Date: 02 July 2024

Officer:

Department: Field Operations Unit

Subject: Confirmation of Detention

On 02 July 2024, official communication was received from local police in    confirming the detention of:

Name: Nadia Jalali

Details:

Nadia Jalali was taken by armed groups around Tehran, Iran. No news has come since then.

Report submitted by:

Contact: (886)690-5946"
"11529a73-d1fc-4edd-a102-2b56e5c482ff","Farhad Haddad","Amina Chang","FEMALE",2024-03-02,"Deir ez-Zor, Syria","spouse",NA,"+919038206322",2025-03-24,"We lost contact with Farhad Haddad in Deir ez-Zor, Syria. I fear she may have been detained or worse.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"EXACT",100,"Farhad Haddad","field_report_3.pdf","+919038206322","null","Deir ez - Zor","We lost contact with Farhad Haddad in Deir ez-Zor, Syria. I fear she may have been detained or worse.","We lost contact with [PERSON] in [LOC], [LOC]. I fear she may have been detained or worse.","## FIELD REPORT

Report Date: 20 December 2023

Officer: Justin Henry

Department: Field Operations Unit

Subject: Confirmation of Death

On 20 December 2023, official communication was received from local police in   confirming the

death of:

Name: Farhad Haddad

Details:

We lost contact with Farhad Haddad in Deir ez-Zor, Syria. I fear she may have been detained or worse.

Report submitted by:

Contact: 0903 820 6322"
"35c606b5-4e00-4d55-95ca-dfaff26d3dd3","Karim Shirazi","Rania Goodman","FEMALE",2024-06-03,"Aleppo, Syria","spouse",NA,"+14160199198",2024-09-07,"Karim Shirazi was taken by armed groups around Aleppo, Syria. No news has come since then.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",85.5,"Karim El","field_report_9.pdf","+14160199198","null","Homs","We lost contact with Karim El-Sayed in Homs, Syria. I fear she may have been detained or worse.","We lost contact with [PERSON] in [LOC], [LOC]. I fear [PERSON] may have been detained or worse.","## FIELD REPORT

Report Date: 26 October 2024

Officer: Yesenia Anderson

Department: Field Operations Unit

Subject: Confirmation of Death

On 26 October 2024, official  communication  was  received  from  border  patrol  in      confirming  the

death of:

Name: Karim El

Details:

We lost contact with Karim El-Sayed in Homs, Syria. I fear she may have been detained or worse.

Report submitted by: Cynthia Watson

Contact: +1-416-019-9198x48087"
"3a2516fe-8a27-40b0-bb4d-864658e0058f","Majid Bakhtiari","Rania Ballard","FEMALE",2022-06-17,"Herat, Afghanistan","cousin",NA,"+9719054535279",2024-12-23,"We lost contact with Majid Bakhtiari in Herat, Afghanistan. I fear she may have been detained or worse.","detained",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",82.7586206896552,"Sami Bakhtiari","field_report_17.pdf","+9719054535279","null","Idlib","We lost contact with Sami Bakhtiari in Idlib, Syria. I fear she may have been detained or worse.","We lost contact with [PERSON] in [LOC], [LOC]. I fear she may have been detained or worse.","## FIELD REPORT

Report Date: 05 January 2025

Officer:

Department: Field Operations Unit

Subject: Confirmation of Detention

On 05 January 2025, official  communication  was  received  from  border  patrol  in      confirming  the detention of:

Name: Sami Bakhtiari

Details:

We lost contact with Sami Bakhtiari in Idlib, Syria. I fear she may have been detained or worse.

Report submitted by: Laura Kim

Contact: 0905 453 5279"
"d1812f77-6500-4423-baeb-cd19e5508ea2","Hassan Haddad","Karim Reed","MALE",2023-11-13,"Tehran, Iran","spouse",NA,"+17106283345",2025-04-04,"My relative Hassan Haddad was with me when we crossed Tehran, Iran. She disappeared shortly after.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",72,"Zahra Haddad","field_report_31.pdf","+17106283345","null","Tripoli","Zahra Haddad was taken by armed groups around Tripoli, Libya. No news has come since then.","[PERSON] Haddad was taken by armed groups around [LOC]. No news has come since then.","## FIELD REPORT

Report Date: 15 September 2024

Officer: Brittany Wagner

Department: Field Operations Unit

Subject: Confirmation of Death

On 15 September 2024, official  communication  was  received  from  border  patrol  in  Rodgerstown confirming the death of:

Name: Zahra Haddad

Details:

Zahra Haddad was taken by armed groups around Tripoli, Libya. No news has come since then.

Report submitted by: Joann Perez

Contact: 710-628-3345x573"
"5a042fb0-9fcf-4711-aaaf-196695be6c8a","Fatemeh Haddad","Majid Cunningham","MALE",2022-05-07,"Aleppo, Syria","uncle",NA,"+17544584741",2024-11-16,"We lost contact with Fatemeh Haddad in Aleppo, Syria. I fear she may have been detained or worse.","detained",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",78.235294117647,"Fatemeh Al","field_report_22.pdf","+17544584741","null","Kandahar","I  last  saw  Fatemeh  Al-Mansour  near  Kandahar,  Afghanistan  while  fleeing  the  conflict.  We  got separated during the chaos.","I last saw [PERSON] near [LOC], [LOC] while fleeing the conflict. We got separated during the chaos.","## FIELD REPORT

Report Date: 20 April 2025

Officer:

Department: Field Operations Unit

Subject: Confirmation of Detention

On 20 April 2025, official communication was received from medical officer in berg confirming the

detention of:

Name: Fatemeh Al

Details:

I  last  saw  Fatemeh  Al-Mansour  near  Kandahar,  Afghanistan  while  fleeing  the  conflict.  We  got separated during the chaos.

Report submitted by:

Contact: 754.458.4741x340"
"63dde733-b225-474e-8c82-c44530e59543","Amina El","Huda Mosley","FEMALE",2023-04-06,"Kandahar, Afghanistan","uncle",NA,"+15396597442",2024-09-26,"My relative Amina El-Sayed was with me when we crossed Kandahar, Afghanistan. She disappeared shortly after.","injured",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",85.5,"Amina Rahimi","field_report_13.pdf","+15396597442","null","Tripoli","I  last saw Amina Rahimi near Tripoli, Libya while fleeing the conflict. We got separated during the","I last saw [PERSON] near [LOC], [COUNTRY] while fleeing the conflict. We got separated during the","## FIELD REPORT

Report Date: 10 August 2023

Officer:

Department: Field Operations Unit

Subject: Confirmation of Injury

On 10 August 2023, official communication was received from medical officer in   confirming the injury of:

Name: Amina Rahimi

Details:

I  last saw Amina Rahimi near Tripoli, Libya while fleeing the conflict. We got separated during the

chaos.

Report submitted by:

Contact: 539.659.7442x526"
"76f36fc7-d009-4b2a-8041-9afc0ab2e2ca","Rania Nasseri","Nader Woodward","MALE",2023-03-22,"Herat, Afghanistan","child",NA,"+17819214749",2024-12-31,"We lost contact with Rania Nasseri in Herat, Afghanistan. I fear she may have been detained or worse.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",80,"Amir Nasseri","field_report_20.pdf","+17819214749","null","Mosul","Amir Nasseri was last seen helping others escape near Mosul, Iraq. There have been no updates","[PERSON] was last seen helping others escape near [LOC],. There have been no updates","## FIELD REPORT

Report Date: 21 November 2024

Officer:

Department: Field Operations Unit

Subject: Confirmation of Death

On 21 November 2024, official communication was received from medical officer in   confirming the

death of:

Name: Amir Nasseri

Details:

Amir Nasseri was last seen helping others escape near Mosul, Iraq. There have been no updates

since.

Report submitted by: Ronald Carson

Contact: 781.921.4749x84746"
"050e1961-b363-4272-9018-1ce667c3bd9e","Amina Rahimi","Sami Long","MALE",2024-01-21,"Tripoli, Libya","cousin",NA,"+15396597442",2025-03-06,"I last saw Amina Rahimi near Tripoli, Libya while fleeing the conflict. We got separated during the chaos.","injured",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"EXACT",100,"Amina Rahimi","field_report_13.pdf","+15396597442","null","Tripoli","I  last saw Amina Rahimi near Tripoli, Libya while fleeing the conflict. We got separated during the","I last saw [PERSON] near [LOC], [COUNTRY] while fleeing the conflict. We got separated during the","## FIELD REPORT

Report Date: 10 August 2023

Officer:

Department: Field Operations Unit

Subject: Confirmation of Injury

On 10 August 2023, official communication was received from medical officer in   confirming the injury of:

Name: Amina Rahimi

Details:

I  last saw Amina Rahimi near Tripoli, Libya while fleeing the conflict. We got separated during the

chaos.

Report submitted by:

Contact: 539.659.7442x526"
"7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c","Yasmin Haddad","Zahra Stone","FEMALE",2022-06-17,"Homs, Syria","mother",NA,"+61455892476",2025-05-27,"My relative Yasmin Haddad was with me when we crossed Homs, Syria. She disappeared shortly after.","detained",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",67.0588235294118,"Omar Haddad","field_report_4.pdf","+61455892476","045 5895 2476","Deir ez - Zor","We lost  contact  with  Omar  Haddad  in  Deir  ez-Zor,  Syria.  I  fear  she  may  have  been  detained  or worse.","We lost  contact  with  [PERSON]  in  [LOC],  [LOC].  I  fear  she  may  have  been  detained  or worse.","## FIELD REPORT

Report Date: 20 January 2025

Officer: Kenneth Brown

Department: Field Operations Unit

Subject: Confirmation of Detention

On  20  January  2025,  official  communication  was  received  from  local  police  in  North  Tinaburgh confirming the detention of:

Name: Omar Haddad

Details:

We lost  contact  with  Omar  Haddad  in  Deir  ez-Zor,  Syria.  I  fear  she  may  have  been  detained  or worse.

Report submitted by:

Contact: 045 5895 2476"
"f24e7fd6-5168-4612-abb6-1a4e0c475261","Layla Jalali","Layla Walton","FEMALE",2021-05-07,"Homs, Syria","sister",NA,"+18866905946",2024-12-15,"Layla Jalali was taken by armed groups around Homs, Syria. No news has come since then.","detained",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",75,"Nadia Jalali","field_report_28.pdf","+18866905946","null","Tehran","Nadia Jalali was taken by armed groups around Tehran, Iran. No news has come since then.","[PERSON] was taken by armed groups around [LOC], [LOC]. No news has come since then.","## FIELD REPORT

Report Date: 02 July 2024

Officer:

Department: Field Operations Unit

Subject: Confirmation of Detention

On 02 July 2024, official communication was received from local police in    confirming the detention of:

Name: Nadia Jalali

Details:

Nadia Jalali was taken by armed groups around Tehran, Iran. No news has come since then.

Report submitted by:

Contact: (886)690-5946"
"8ce0bd8f-ed4b-429f-9e4a-a01643fcf7b7","Layla Shirazi","Amir Miller","MALE",2022-06-01,"Tehran, Iran","child",NA,"+11074043368",2024-09-11,"My relative Layla Shirazi was with me when we crossed Tehran, Iran. She disappeared shortly after.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",76.9230769230769,"Zahra Shirazi","field_report_10.pdf","+11074043368","null","Herat","My  relative  Zahra  Shirazi  was  with  me  when  we  crossed  Herat,  Afghanistan.  She  disappeared shortly after.","My [PERSON] was with me when we crossed [LOC], [LOC]. She disappeared shortly after.","## FIELD REPORT

Report Date: 03 August 2023

Officer:

Department: Field Operations Unit

Subject: Confirmation of Death

On 03 August 2023, official communication was received from border patrol in South Aaronhaven confirming the death of:

Name: Zahra Shirazi

Details:

My  relative  Zahra  Shirazi  was  with  me  when  we  crossed  Herat,  Afghanistan.  She  disappeared shortly after.

Report submitted by:

Contact: 107.404.3368x957"
"55c9bf0f-e55b-43ad-8976-b471dd7f57d1","Nader Bakhtiari","Omar Ford","MALE",2024-01-16,"Tehran, Iran","spouse",NA,"+14800226425",2024-09-14,"Nader Bakhtiari was taken by armed groups around Tehran, Iran. No news has come since then.","detained",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",86.6666666666667,"Nadia Bakhtiari","field_report_19.pdf","+14800226425","null","Herat","Nadia Bakhtiari was taken by armed groups around Herat, Afghanistan. No news has come since","[PERSON] Bakhtiari was taken by armed groups around [LOC],. No news has come since","## FIELD REPORT

Report Date: 29 September 2023

Officer:

Department: Field Operations Unit

Subject: Confirmation of Detention

On 29 September 2023, official communication was received from local police in West  confirming the detention of:

Name: Nadia Bakhtiari

Details:

Nadia Bakhtiari was taken by armed groups around Herat, Afghanistan. No news has come since

then.

Report submitted by:

Contact: 480.022.6425"
"ed376567-0be7-428e-aa1a-ba9dc1d48a10","Farhad Rahimi","Sami Schultz","MALE",2023-06-10,"Tripoli, Libya","brother",NA,"+11833391929",2025-07-21,"I last saw Farhad Rahimi near Tripoli, Libya while fleeing the conflict. We got separated during the chaos.","injured",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",75.8620689655172,"Farhad Bakhtiari","field_report_1.pdf","+11833391929","null","Herat","My relative Farhad Bakhtiari was with me when we crossed Herat, Afghanistan. She disappeared shortly after.","My relative [PERSON] was with me when we crossed [LOC],. She disappeared shortly after.","## FIELD REPORT

Report Date: 20 May 2025

Officer:

Department: Field Operations Unit

Subject: Confirmation of Injury

On 20 May 2025, official communication was received from local police in West Kyle confirming the injury of:

Name: Farhad Bakhtiari

Details:

My relative Farhad Bakhtiari was with me when we crossed Herat, Afghanistan. She disappeared shortly after.

Report submitted by:

Contact: (183)339-1929"
"3b668afa-3cf8-4913-8ed4-0264eb068b1e","Nadia Rahimi","Nader Davis","MALE",2020-08-15,"Mosul, Iraq","child",NA,"+15396597442",2025-02-01,"Nadia Rahimi was last seen helping others escape near Mosul, Iraq. There have been no updates since.","injured",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",83.3333333333333,"Amina Rahimi","field_report_13.pdf","+15396597442","null","Tripoli","I  last saw Amina Rahimi near Tripoli, Libya while fleeing the conflict. We got separated during the","I last saw [PERSON] near [LOC], [COUNTRY] while fleeing the conflict. We got separated during the","## FIELD REPORT

Report Date: 10 August 2023

Officer:

Department: Field Operations Unit

Subject: Confirmation of Injury

On 10 August 2023, official communication was received from medical officer in   confirming the injury of:

Name: Amina Rahimi

Details:

I  last saw Amina Rahimi near Tripoli, Libya while fleeing the conflict. We got separated during the

chaos.

Report submitted by:

Contact: 539.659.7442x526"
"d2d12566-fc82-4c09-aa00-075652e0234e","Hassan Nasseri","Layla Mcmillan","FEMALE",2023-09-27,"Kirkuk, Iraq","cousin",NA,"+17819214749",2024-10-22,"My relative Hassan Nasseri was with me when we crossed Kirkuk, Iraq. She disappeared shortly after.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",70,"Amir Nasseri","field_report_20.pdf","+17819214749","null","Mosul","Amir Nasseri was last seen helping others escape near Mosul, Iraq. There have been no updates","[PERSON] was last seen helping others escape near [LOC],. There have been no updates","## FIELD REPORT

Report Date: 21 November 2024

Officer:

Department: Field Operations Unit

Subject: Confirmation of Death

On 21 November 2024, official communication was received from medical officer in   confirming the

death of:

Name: Amir Nasseri

Details:

Amir Nasseri was last seen helping others escape near Mosul, Iraq. There have been no updates

since.

Report submitted by: Ronald Carson

Contact: 781.921.4749x84746"
"b186a5a8-d6ee-426b-a2cd-159058af393c","Noor Nasseri","Fatemeh Wiley","FEMALE",2022-01-02,"Kirkuk, Iraq","cousin",NA,"+11664795127",2024-08-29,"Noor Nasseri was last seen helping others escape near Kirkuk, Iraq. There have been no updates since.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"EXACT",100,"Noor Nasseri","field_report_8.pdf","+11664795127","kimberly.smith@email.com, https://www.linkedin.com/in/kimberlysmith","Tripoli","My relative  Noor  Nasseri  was  with  me  when  we  crossed  Tripoli,  Libya.  She  disappeared  shortly after.","My relative  [PERSON]  was  with  me  when  we  crossed  [LOC],  [LOC].  She  disappeared  shortly after.","## FIELD REPORT

Report Date: 03 June 2025

Officer: Amanda Hughes

Department: Field Operations Unit

Subject: Confirmation of Death

On 03 June 2025, official communication was received from border patrol in Joneshaven confirming

the death of:

Name: Noor Nasseri

Details:

My relative  Noor  Nasseri  was  with  me  when  we  crossed  Tripoli,  Libya.  She  disappeared  shortly after.

Report submitted by: Kimberly Smith

Contact: 166.479.5127"
"4b4f8f74-8914-441c-9abc-47ce3068ffdd","Majid Bakhtiari","Farhad Clarke","MALE",2021-12-22,"Kirkuk, Iraq","mother",NA,"+9719054535279",2025-01-02,"Majid Bakhtiari was last seen helping others escape near Kirkuk, Iraq. There have been no updates since.","detained",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",82.7586206896552,"Sami Bakhtiari","field_report_17.pdf","+9719054535279","null","Idlib","We lost contact with Sami Bakhtiari in Idlib, Syria. I fear she may have been detained or worse.","We lost contact with [PERSON] in [LOC], [LOC]. I fear she may have been detained or worse.","## FIELD REPORT

Report Date: 05 January 2025

Officer:

Department: Field Operations Unit

Subject: Confirmation of Detention

On 05 January 2025, official  communication  was  received  from  border  patrol  in      confirming  the detention of:

Name: Sami Bakhtiari

Details:

We lost contact with Sami Bakhtiari in Idlib, Syria. I fear she may have been detained or worse.

Report submitted by: Laura Kim

Contact: 0905 453 5279"
"a67ac70a-d175-4cd1-9d69-cf6b76b35303","Amina Shirazi","Nadia Reyes","FEMALE",2023-04-09,"Kirkuk, Iraq","brother",NA,"+11074043368",2024-10-10,"I last saw Amina Shirazi near Kirkuk, Iraq while fleeing the conflict. We got separated during the chaos.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",76.9230769230769,"Zahra Shirazi","field_report_10.pdf","+11074043368","null","Herat","My  relative  Zahra  Shirazi  was  with  me  when  we  crossed  Herat,  Afghanistan.  She  disappeared shortly after.","My [PERSON] was with me when we crossed [LOC], [LOC]. She disappeared shortly after.","## FIELD REPORT

Report Date: 03 August 2023

Officer:

Department: Field Operations Unit

Subject: Confirmation of Death

On 03 August 2023, official communication was received from border patrol in South Aaronhaven confirming the death of:

Name: Zahra Shirazi

Details:

My  relative  Zahra  Shirazi  was  with  me  when  we  crossed  Herat,  Afghanistan.  She  disappeared shortly after.

Report submitted by:

Contact: 107.404.3368x957"
"b9787c4b-09aa-4570-9be9-50c7147d7bfc","Yusuf Jalali","Amir Cruz","MALE",2022-04-14,"Deir ez-Zor, Syria","sister",NA,"+12274330372",2025-03-15,"My relative Yusuf Jalali was with me when we crossed Deir ez-Zor, Syria. She disappeared shortly after.","evacuated",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",69.5652173913043,"Huda Jalali","field_report_25.pdf","+12274330372","tracy.garcia@example.com, https://www.example.com","Deir ez - Zor","We lost contact with Huda Jalali in Deir ez-Zor, Syria. I fear she may have been detained or worse.","We lost contact with [PERSON] in [LOC], [LOC]. I fear she may have been detained or worse.","## FIELD REPORT

Report Date: 22 August 2023

Officer:

Department: Field Operations Unit

Subject: Confirmation of Evacuation

On 22 August 2023, official communication was received from medical officer in   confirming the

evacuation of:

Name: Huda Jalali

Details:

We lost contact with Huda Jalali in Deir ez-Zor, Syria. I fear she may have been detained or worse.

Report submitted by: Tracy Garcia

Contact: 2274330372"
"f26f9b19-5708-413e-8b54-167080cfb1db","Nader Rahimi","Yusuf Wilson","MALE",2022-10-06,"Homs, Syria","aunt",NA,"+17519346389",2025-02-16,"Nader Rahimi was last seen helping others escape near Homs, Syria. There have been no updates since.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",78.2608695652174,"Amir Rahimi","field_report_23.pdf","+17519346389","null","Kirkuk","Amir Rahimi was taken by armed groups around Kirkuk, Iraq. No news has come since then.","[PERSON] was taken by armed groups around [LOC], no news has come since then.","## FIELD REPORT

Report Date: 29 October 2023

Officer: Victoria Perry DVM

Department: Field Operations Unit

Subject: Confirmation of Death

On 29 October 2023, official communication was received from military unit in Lake Shari confirming the death of:

Name: Amir Rahimi

Details:

Amir Rahimi was taken by armed groups around Kirkuk, Iraq. No news has come since then.

Report submitted by: Garrett Guzman

Contact: (751)934-6389"
"e2be80e1-a84d-4f25-abf2-b3695d0a06d3","Farhad Karimi","Rania Davis","FEMALE",2024-02-25,"Idlib, Syria","spouse",NA,"+15133793766",2025-02-06,"Farhad Karimi was last seen helping others escape near Idlib, Syria. There have been no updates since.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",77.4074074074074,"Karim Farahani","field_report_14.pdf","+15133793766","nathan.alexander@example.com, https://www.example.com","Idlib","I  last  saw Karim Farahani near Idlib, Syria while fleeing the conflict. We got separated during the chaos.","I last saw [PERSON] near [LOC], [COUNTRY] while fleeing the conflict. We got separated during the chaos.","## FIELD REPORT

Report Date: 28 December 2024

Officer: Bradley Mitchell

Department: Field Operations Unit

Subject: Confirmation of Death

On  28  December  2024,  official  communication  was  received  from  local  police  in  Elizabethburgh confirming the death of:

Name: Karim Farahani

Details:

I  last  saw Karim Farahani near Idlib, Syria while fleeing the conflict. We got separated during the chaos.

Report submitted by: Nathan Alexander

Contact: 5133793766"
"4239850b-97ae-40f0-8a39-068bcbede473","Amir Nasseri","Noor Allen","FEMALE",2023-11-15,"Tehran, Iran","father",NA,"+17819214749",2024-11-18,"Amir Nasseri was last seen helping others escape near Tehran, Iran. There have been no updates since.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"EXACT",100,"Amir Nasseri","field_report_20.pdf","+17819214749","null","Mosul","Amir Nasseri was last seen helping others escape near Mosul, Iraq. There have been no updates","[PERSON] was last seen helping others escape near [LOC],. There have been no updates","## FIELD REPORT

Report Date: 21 November 2024

Officer:

Department: Field Operations Unit

Subject: Confirmation of Death

On 21 November 2024, official communication was received from medical officer in   confirming the

death of:

Name: Amir Nasseri

Details:

Amir Nasseri was last seen helping others escape near Mosul, Iraq. There have been no updates

since.

Report submitted by: Ronald Carson

Contact: 781.921.4749x84746"
"1fbc4004-f098-4a1f-a3f4-59beec95ccf1","Amir El","Zahra Bonilla","FEMALE",2022-08-28,"Kandahar, Afghanistan","aunt",NA,"+11461727580",2025-01-02,"I last saw Amir El-Sayed near Kandahar, Afghanistan while fleeing the conflict. We got separated during the chaos.","detained",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",85.7142857142857,"Amir Al","field_report_21.pdf","+11461727580","tamara.fleming@example.com, https://www.example.com","Homs","Amir  Al-Mansour  was  last  seen  helping  others  escape  near  Homs,  Syria.  There  have  been  no updates since.","[PERSON]  Al-Mansour  was  last  seen  helping  others  escape  near  [LOC],  [LOC].  There  have  been  no updates since.","## FIELD REPORT

Report Date: 04 August 2023

Officer: Jesus Garcia

Department: Field Operations Unit

Subject: Confirmation of Detention

On  04  August  2023,  official  communication  was  received  from  military  unit  in      confirming  the detention of:

Name: Amir Al

Details:

Amir  Al-Mansour  was  last  seen  helping  others  escape  near  Homs,  Syria.  There  have  been  no updates since.

Report submitted by: Tamara Fleming

Contact: (146)172-7580"
"15f00cb4-614c-421d-a921-cb4c95fbe976","Noor Nasseri","Amina Barton","FEMALE",2021-11-01,"Tripoli, Libya","brother",NA,"+11664795127",2025-01-21,"My relative Noor Nasseri was with me when we crossed Tripoli, Libya. She disappeared shortly after.","confirmed_death",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"EXACT",100,"Noor Nasseri","field_report_8.pdf","+11664795127","kimberly.smith@email.com, https://www.linkedin.com/in/kimberlysmith","Tripoli","My relative  Noor  Nasseri  was  with  me  when  we  crossed  Tripoli,  Libya.  She  disappeared  shortly after.","My relative  [PERSON]  was  with  me  when  we  crossed  [LOC],  [LOC].  She  disappeared  shortly after.","## FIELD REPORT

Report Date: 03 June 2025

Officer: Amanda Hughes

Department: Field Operations Unit

Subject: Confirmation of Death

On 03 June 2025, official communication was received from border patrol in Joneshaven confirming

the death of:

Name: Noor Nasseri

Details:

My relative  Noor  Nasseri  was  with  me  when  we  crossed  Tripoli,  Libya.  She  disappeared  shortly after.

Report submitted by: Kimberly Smith

Contact: 166.479.5127"
"6f5b09a6-0ff1-451f-915c-b31b97867b12","Fatemeh Al","Karim Bates","MALE",2021-02-19,"Deir ez-Zor, Syria","cousin",NA,"+17544584741",2024-09-15,"My relative Fatemeh Al-Mansour was with me when we crossed Deir ez-Zor, Syria. She disappeared shortly after.","detained",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"EXACT",100,"Fatemeh Al","field_report_22.pdf","+17544584741","null","Kandahar","I  last  saw  Fatemeh  Al-Mansour  near  Kandahar,  Afghanistan  while  fleeing  the  conflict.  We  got separated during the chaos.","I last saw [PERSON] near [LOC], [LOC] while fleeing the conflict. We got separated during the chaos.","## FIELD REPORT

Report Date: 20 April 2025

Officer:

Department: Field Operations Unit

Subject: Confirmation of Detention

On 20 April 2025, official communication was received from medical officer in berg confirming the

detention of:

Name: Fatemeh Al

Details:

I  last  saw  Fatemeh  Al-Mansour  near  Kandahar,  Afghanistan  while  fleeing  the  conflict.  We  got separated during the chaos.

Report submitted by:

Contact: 754.458.4741x340"
"cc009f08-206f-4ddb-9a31-c87e904c01a1","Omar Jalali","Amir Boyd","MALE",2023-04-28,"Homs, Syria","father",NA,"+10062394599",2025-02-14,"I last saw Omar Jalali near Homs, Syria while fleeing the conflict. We got separated during the chaos.","injured",2025-08-19 06:17:40.732,2025-08-19,"csv_direct_merge_v2","claim","missing_persons_claim",TRUE,"FUZZY",78.2608695652174,"Nader Jalali","field_report_36.pdf","+10062394599","null","Mosul","We lost contact with Nader Jalali in Mosul, Iraq. I fear she may have been detained or worse.","We lost contact with [PERSON] in [LOC], [LOC]. I fear [PERSON] may have been detained or worse.","## FIELD REPORT

Report Date: 17 January 2025

Officer:

Department: Field Operations Unit

Subject: Confirmation of Injury

On 17 January 2025, official communication was received from local police in West   confirming the injury of:

Name: Nader Jalali

Details:

We lost contact with Nader Jalali in Mosul, Iraq. I fear she may have been detained or worse.

Report submitted by:

Contact: 006.239.4599x426"
